glong,glat,plx,e_plx,Upec,Vpec
9.214501562373684,-0.20178401986576255,0.28125638,0.06410187,17.155133592575766,-1.8310201074579595
10.322582065798148,-0.15976309095023986,0.34535033,0.033818647,-6.807595796779357,-22.185494393835512
10.628762401846714,-0.33293427419314275,0.38889846,0.062608846,-23.0015087688917,-14.153933098201122
16.863852816256305,-2.158718684011113,0.45984662,0.07627223,-4.926508270957653,-7.84629534592014
17.02111143842585,-2.4026814379453247,0.53292847,0.096568555,3.982827054428244,-6.828969413383106
19.00861898230549,-0.02927879524970525,0.24468003,0.045664065,19.928807703051177,-32.8160131481979
19.364794581204375,-0.030218659385238107,0.36357954,0.056178547,-2.0807774891451816,-14.898926752606855
19.495878629696847,0.11540813737933626,0.11618036,0.0085325055,65.76049494420278,30.496777615353807
22.35649810059656,0.06636008021647362,0.2081749,0.03386841,15.563203175784848,-13.503377347027339
25.70947641263878,0.04382484083429205,0.11977221,0.011568782,-1.5413786351207859,-17.113502720819355
29.86235404758307,-0.04430388038070352,0.18333356,0.022657963,28.58758413309652,-5.3044170227296945
30.198084886374037,-0.16914209901434926,0.20856743,0.009482191,12.082378639610884,20.010601391754847
30.419304146675408,-0.23203670427991155,0.23345788,0.019429088,25.77306500646782,15.857359249862611
30.788120700992007,0.2035512648483566,0.19081602,0.016389985,-13.287796739776736,-4.882040205184808
32.74399860101673,-0.07561954326359703,0.10120542,0.01151945,7.146313340798397,-32.87375959368367
32.79690274874211,0.19085880269231165,0.08422875,0.006171782,11.39024353855724,-10.614389149219534
33.39324682286976,0.009930293754734967,0.14943144,0.013747114,-6.916592807312703,1.7055546545441302
36.11515249562877,0.552417516017583,0.2573144,0.03417835,-0.8497564935683065,8.674965505180609
37.478995245362846,-0.10479699963239832,0.117437415,0.015569721,-0.4749366494294043,-19.428954517990462
38.03751439318483,-0.30030798376774476,0.1093102,0.010362348,0.9825774106436894,-4.616687302346861
40.62252629485976,-0.1383352018401078,0.092904665,0.007988649,-15.304247428316788,-10.53411576867802
49.41561779563076,0.32574685738368936,0.09901335,0.009642148,-14.924953062131973,-40.936485910227844
49.48941604341323,-0.368967603608512,0.20684601,0.04473501,3.0494520271266814,-3.819197503809363
73.65270776749108,0.19422771072774792,0.09453157,0.008516925,16.991575379964104,0.6806234481677791
74.5695888585289,0.8457682350457756,0.3471895,0.07949995,-3.5757110930741414,-13.125008942808591
98.03586484832445,1.4459922020451168,0.21186472,0.076827124,-9.694657012996561,-32.781537861077936
108.5946502956341,0.49176673738739946,0.40619472,0.03155985,45.456949696216064,-3.622268021687688
110.19609843675002,2.4761750374699742,0.26478568,0.061294988,-0.3400674798996322,-29.6562895450717
111.23496496800085,-1.2381963239292646,0.3159553,0.060166027,32.517903872603505,2.5040507310015414
111.5421294899417,0.7769384028762917,0.37674028,0.016943067,17.577238050499528,-22.42478344180725
136.84514450512646,1.1674146306121307,0.43329516,0.100553274,4.77589885101231,-17.330063751407636
182.67801276550367,-3.265397302996912,0.14319892,0.04022137,11.317899682335694,0.3962538921093426
188.79369548865986,1.0306622558850218,0.5530314,0.08683849,13.002129596576923,-15.48687730158693
0.3152592880390072,-0.20083724333908243,0.34196484,0.041196965,17.141812145495052,-5.461772801510506
5.884193454612775,-0.3923617226509042,0.33659288,0.019879978,-2.9047663283480176,-12.408557820784267
6.795315908924413,-0.2572553029452956,0.28634557,0.020585243,2.5697724676775757,-1.5195191222572646
7.4706955199311,0.05836478557150925,0.050967928,0.0020634858,4.811863107545909,-3.854229681989409
8.344133233567698,-1.001949271180782,0.6397187,0.039895143,-2.547108462803263,-8.03163646391269
11.109056798808037,-0.1141616285891001,0.36160216,0.026707953,8.299594721874865,-6.082015584421583
11.497391078678321,-1.4853403015859088,0.79863304,0.033040486,-1.0565390934347554,10.947290046180086
11.917706166890026,-0.6131241747829906,0.30578706,0.04200397,3.622731749712006,9.341406055446413
12.68060538759639,-0.1822956124191795,0.4104313,0.028301548,40.42098866235383,-7.49702996619709
12.813647319205213,-0.197000256792044,0.34089503,0.034881607,1.3403314928100585,14.306267774181293
12.888828423096749,0.4891010634666449,0.4008428,0.0430477,14.002516274936482,-3.3923278847591973
12.900918412281614,-0.2414988120833986,0.40766641,0.024697356,15.901409792621351,-4.850993655464833
12.908573475865381,-0.260515343411919,0.3903773,0.031680256,15.834520918172162,-5.154671898840405
13.712772905190688,-0.08357249590896319,0.26418236,0.013643188,4.510664896950596,-4.696739931211482
13.873851346076345,0.28123456627745236,0.2541699,0.022597246,7.3499099830912495,-7.345914835003214
14.331809220605823,-0.6449915014717299,0.8779101,0.1006318,10.70757491741581,4.3731912558776
14.636659788569817,-0.5759736776586776,0.5454814,0.021786904,1.9435368558518358,-1.8210901525737597
15.034454144972516,-0.6771653895354851,0.4984786,0.02580438,0.1010787740440214,5.139715281698216
16.585151904401133,-0.05056506486036847,0.27040225,0.022392966,19.039645904839126,-7.436571149286863
17.55098166476619,-0.12621787857867428,0.4903989,0.038156126,19.801509538677696,6.263961600168955
17.638322059105924,0.15648197284194454,0.6682323,0.019032603,7.169542971015658,4.6664046534003205
18.34134321996305,1.7681359375571692,0.49871308,0.01903662,4.932454886226768,-0.5879440057638874
18.873712001325543,0.05329127411267487,0.31421098,0.038117133,-4.071967418533703,0.19733888859937565
23.009732531257157,-0.4106074690445545,0.20208824,0.013393586,13.516766737388927,-16.847987682338214
23.206426993566257,-0.37766312675142266,0.22750878,0.026309252,15.245459232385805,-1.5440655658730975
23.38904771260075,0.18538132690356354,0.20839642,0.018765962,9.029843603879005,-15.373117095535349
23.656704649214,-0.1273173102429206,0.27374402,0.034507416,24.00409737932604,7.184048178710356
24.634014733998125,-0.3236682101479086,0.28809658,0.031526446,-10.583528486395718,-7.2005324078814965
28.30461376453355,-0.3875637898243574,0.21630818,0.017965434,9.510314674905986,0.4963340715248421
28.39696032379618,0.0803015348553419,0.2321079,0.013526893,-2.5188621263302,1.4280584658137059
28.832263978205695,-0.2527226235153818,0.19804004,0.022883909,10.413777011186843,-7.98286693641279
28.86189583762602,0.06568572107888841,0.17801271,0.018510858,42.2587779328485,-14.421285046274363
29.95535735860859,-0.01609362155956864,0.1889751,0.017303163,29.378204172601023,-6.147470970237151
30.702612637379612,-0.06826033982916073,0.16438305,0.013361024,-2.7664330366225034,-12.632258964332607
30.74870960107436,-0.048962552178467726,0.24519405,0.04429427,29.383890992168773,-0.8413494869029137
30.972373449134494,-0.14170442807291,0.28311446,0.021720348,22.085884220556814,1.927265701897369
31.242956031992385,-0.11083787919714606,0.07684735,0.0047769016,-16.251293819879404,-9.349272528630621
31.280793161088436,0.06163046197692942,0.18232699,0.012904069,4.6705440348709155,14.511253517437893
31.411680178447348,0.3069107392290935,0.24668695,0.030099642,47.02965398075028,-1.1547207053696695
31.580940884016176,0.07833223058323738,0.18970022,0.01957303,1.412668376693464,4.089764142347235
32.044751441002475,0.05901306308858758,0.1935502,0.013147335,11.483833139985856,4.07971496177214
33.09233817699092,-0.07292822935478745,0.14749084,0.010940327,-9.958934751138232,-1.075321228964043
33.641353299674236,-0.22774335942656015,0.111928426,0.0127440225,6.643227396171059,-20.86784050993876
34.411347255476784,0.23484880798495683,0.33996457,0.010930663,7.752321404356358,4.983921461346796
34.79129841043613,-1.386534296931711,0.38175434,0.019498667,-6.880187812052514,5.250409456913104
35.02473625223476,0.3496880117017388,0.4213825,0.03934377,10.707180827504557,4.995727613314045
35.19702269335042,-0.7432143222481172,0.4630058,0.04282882,-3.979001003281181,-6.436908251839725
35.20026749469471,-1.7365020254432326,0.4118642,0.013952844,2.55441921770614,-1.2517819691443037
35.79270976116863,-0.17467486124400444,0.11070838,0.009476735,1.5640878961437166,-13.314487068196598
37.42959860980132,1.5171744279328931,0.53065866,0.02090216,7.10552045986535,4.676160941650494
38.11898310051321,-0.2288543184845349,0.21923509,0.031842317,20.084317671827513,-7.906962195261741
40.2818472660697,-0.2194082499129248,0.29260558,0.01848309,4.980190680912095,14.994212936825477
40.42504894497153,0.7001418836757184,0.084384665,0.005071143,-1.510414968342987,-4.485633085262293
41.15598508592042,-0.20088804170370891,0.1268399,0.014136102,-5.512641845305125,-13.728823869927965
41.226062958855465,-0.1972047771246814,0.12118192,0.014456479,-6.271187406844128,-10.73691922000512
42.034420659047015,0.19012662417462636,0.08535107,0.0052805673,-6.98599650276412,-3.2019310230502924
43.03800702376548,-0.45294778054078455,0.12932634,0.013319038,22.148678674512993,-4.290439919516928
43.16640518860843,0.011163502230476451,0.08917421,0.004950838,-4.411478213407302,-9.354142274528925
43.79539199884004,-0.1272371060397677,0.16342337,0.010267953,20.52581509181619,-29.85064576094149
43.890437146644295,-0.7844063956407018,0.13316864,0.012291465,-11.473238691727031,-17.713852337032563
45.07115896295704,0.13234463759873824,0.12928072,0.006550281,9.401302422562278,2.4105823087990643
45.45486514647116,0.05996026424078869,0.1276405,0.013243037,-7.524937088586872,-5.095573926543523
45.49274981854154,0.12557457025306218,0.14995007,0.019733531,-6.507220474661009,-10.761779985474192
45.804085794663436,-0.3558613706076123,0.14922279,0.017672086,3.5989726044011294,-1.9276422752377869
46.256067740991504,-1.4765490403291515,0.1163519,0.011646327,6.387647031803848,-15.199860821410283
48.60614182320978,0.023040405947408762,0.095529154,0.004112097,-4.730816250440482,8.825952627379934
48.990016161571475,-0.29892431112746737,0.1799351,0.016001558,0.7566689923662704,5.575827266615988
49.042950897434245,-1.0787598378571701,0.1548535,0.020203335,27.09005625286458,-15.30809430370931
49.190121363031665,-0.3367997694748615,0.19640908,0.00793297,7.977161826080594,5.9555903059681725
49.26516263412598,0.31116841234938347,0.10515273,0.009148436,15.259316029779457,-14.476354499574427
49.349203730217596,0.41254508958508773,0.23360656,0.02840785,10.138822850918052,9.056114138494792
49.48845380190986,-0.3880043314490998,0.18548408,0.009833136,-9.04619998499416,-2.291345427651777
49.599361013324554,-0.24953430172254354,0.21811901,0.008943047,15.082351786434836,2.772812261164745
52.10051753542083,1.0427643128815773,0.16485685,0.012931985,5.467156425200596,-8.042736020986979
54.10986843471903,-0.08126041992041073,0.22554016,0.030781401,9.805848126452258,-9.212773644905582
55.370723747861334,0.18554369847933413,0.2584634,0.049113523,24.96515142136777,-11.46895249509339
56.09606157555446,2.093703472898855,0.24858813,0.042482957,17.498019901933347,-19.525218614636003
58.77478284080131,0.6441243423890506,0.2929645,0.039512083,15.049891237142617,-5.740785754975917
59.47786832029194,-0.18574369789614978,0.53441334,0.023964258,14.325475045569515,-4.051948433147658
59.78279539322432,0.06462548893528905,0.46289188,0.019909145,-0.791793722112056,-4.747244654908684
59.83284558256524,0.6720377042899001,0.2410109,0.013964838,16.023305694401742,-2.2841704088743313
60.575485462035,-0.1866045916230899,0.12950934,0.010512911,16.984677925696793,5.042484720395805
69.54015475880628,-0.9755753368750333,0.40510288,0.013066552,6.234610808930674,-7.062781842684416
70.18112987671326,1.7402339351279177,0.15267764,0.0139099825,11.05714815965145,-12.226211884487043
71.31267658176284,0.8288975030782504,0.21721752,0.025437705,6.127344450676648,1.7675531699869111
71.52200000846027,-0.3852512949367999,0.27661705,0.025620699,-4.783436123123004,-3.945931767347105
74.03418534001557,-1.7140695758068842,0.6283488,0.017075384,7.350212783532578,-7.697674916016496
75.29661759400169,1.3238331091670008,0.11200372,0.007691131,11.945825898774583,-0.9773724716008587
75.76094109745675,0.3398843021248017,0.28187,0.022115424,-0.35313868513571167,-16.210072673820775
75.78202617063077,0.34272075498874843,0.25916,0.029064959,-4.454390829700422,-4.981564303992258
76.38087891296179,-0.6177468789150884,0.7678243,0.052906334,1.798136012832982,-11.968094834617062
78.88664662758207,0.7089349067223036,0.30189243,0.023881922,-13.397521309551324,-11.644751116528312
79.73570334687959,0.9904481658389029,0.7276358,0.062007587,0.8890505908759458,-10.842251750299425
79.8768617101513,1.1769480518565139,0.61857957,0.02702157,8.228211653144925,-12.467570949304076
80.798358751203,-1.920998401854138,0.61959124,0.046535626,-3.2997502296020578,-10.070326615385625
80.86148060638196,0.38329864890127646,0.68289655,0.03785447,6.574876956852303,-9.778208292517974
81.75231069833808,0.5907472014271133,0.6622386,0.03478076,-0.9522977777560386,-9.25856065025053
81.87126092276698,0.7806425959270948,0.76812446,0.04187685,-1.4419948610062465,0.7122293999475744
90.21041884652509,2.3243263294043786,1.4814955,0.037996083,-5.085518046077168,-6.632291796127674
90.92149156847277,1.4866391508876282,0.15052567,0.021795932,3.0022294498615985,-19.468220274809056
92.67110261250686,3.0711369069780137,0.61323994,0.019975856,-17.273481902422642,-6.130684455425836
94.60251907932413,-1.7961221860465217,0.21932773,0.012772036,3.0539484741040526,-7.2679321394622605
95.29640928036791,-0.9369260916592836,0.20600076,0.014487123,-7.789639623096606,-3.873846729329472
97.53059757689884,3.1837137655061762,0.13828777,0.013237896,9.847504107181354,3.7113751910295036
100.37795140467924,-3.5784380506319797,0.28817025,0.015885742,12.537743302599461,-1.4796600981901236
105.4153407995665,9.87819014043937,1.1329043,0.062771074,7.504900045274619,-1.2348887051480517
107.29814849705511,5.639738909923124,1.2756068,0.10706288,3.920304405324316,-7.3860946762345066
108.18440412713686,5.5187141741030175,1.091884,0.01803582,-2.3516596876338216,-6.718369679315174
108.20757925425059,0.5885686601049679,0.22512512,0.03326425,-11.666523953384184,-11.842677129760773
108.4254619510017,0.8938797786704659,0.3785573,0.050014574,11.122419024461479,-22.417646052929115
108.47140082934065,-2.81828263849846,0.3086094,0.010006837,19.872740799418445,-11.162966796034794
109.87114054361915,2.1142331144652298,1.2274067,0.02406057,2.5274046474368834,-0.981212104950913
111.2556473204034,-0.7697600325004578,0.2801904,0.014720427,0.8186698702686801,0.18566534538177848
115.05817049311926,-0.04780508349368345,0.358621,0.037687093,15.977105207785705,8.214763457707903
121.29772769898064,0.6586746380665055,1.074997,0.038859498,9.26145798043763,-9.884791812600469
122.01613080261146,-7.080364464508809,0.45737684,0.019937562,29.645549138339586,-4.53546999938132
123.06687111330832,-6.307458387127732,0.36223218,0.028841209,6.1211262527290895,9.478066942585087
123.06571286094899,-6.309503596002619,0.4245609,0.02133953,7.178771483174876,5.503554446774274
133.94727176505737,1.0643603638741193,0.5113097,0.010063933,20.229033334486854,-10.524614375405207
134.62067979354035,-2.1949947866937314,0.41299295,0.01694381,2.7355221295430936,-11.776997760259746
135.27736804841592,2.7977111744013468,0.16679852,0.010803176,14.344789003232933,9.432963048692102
160.14595613846592,3.156587279744636,0.24408185,0.005998621,-11.908326933798179,-15.52051342960607
168.06255332305665,0.821792774472923,0.18371986,0.02164728,4.714755944242151,-5.411959393553872
170.65992509395934,-0.24715863540958827,0.5337095,0.07165323,10.70732050922004,-10.51460013901658
173.48170012167827,2.4461502394068226,0.5934216,0.0140261,8.182111146338787,-4.340777462680421
174.20078576569145,-0.0705774365495289,0.46533415,0.020031372,-2.036666874015559,12.180721231650779
176.51553308044686,0.20080473039159558,1.0376806,0.020981068,14.730088207702272,-14.355613532888327
183.72001748339744,-3.664334779789013,0.6286448,0.011988492,-1.208402787224214,3.308924809692286
188.94613651904677,0.8859910867416382,0.47592622,0.0059710504,-0.5368735021972845,-3.2052499191892707
192.16092268505201,-3.8166167234548865,0.6557909,0.039956644,2.50130052370327,-3.359031375721571
192.60026439965375,-0.0480346259467824,0.5955493,0.038903926,-0.2670071870283543,7.750840158898967
196.45392144831814,-1.6772835839025606,0.24112226,0.010957499,3.9270698767032632,-4.594845067462444
209.00710381792572,-19.385407367876443,2.420795,0.019010246,-1.101987415144609,-2.343726448837998
211.59287992686757,1.0558432850287698,0.23842242,0.009959646,-5.21955488995185,-3.024765981811555
213.7048951069795,-12.596933374924088,1.1469406,0.029963503,-6.608751102630009,6.321762625368962
217.79735918637314,1.0521676307724253,0.16339041,0.015407584,12.96414560030209,-8.8597647158536
229.5710310736511,0.1511496337363216,0.21815786,0.011907486,13.119187635958006,-7.7745623517783145
232.62047648552957,0.9956623329523018,0.5921003,0.034943543,1.4411082220920715,-1.7389279829237978
236.8158559066961,1.9834377864193748,0.3248989,0.025142627,-8.153606127362886,1.4600017186062644
239.3525543239775,-5.065400957531599,0.8489325,0.056759454,-0.8338875471935542,-8.5219650859039
240.31556192003987,0.07129338852107177,0.18664075,0.01337518,-7.869131288995773,2.1392417690730383
305.20013220042534,0.11794341636129109,0.23161088,0.04678155,-4.510612934375733,-4.100813730555586
339.8839744426684,-1.2588444151556561,0.43544137,0.07571916,-4.155239530535342,1.3639321537030469
348.7036894831859,-1.043576662219392,0.30099675,0.02503716,13.195952340365343,-23.56546364018294
351.4449426111547,0.6596624023223397,0.74273455,0.068743624,-0.07383861655702911,2.719908312281774
359.6146910246702,-0.24315899246129866,0.3774365,0.020796273,21.59159768910485,2.90249359444735
